513, 0.5656900000
514, 0.5869653000
515, 0.6082000000
516, 0.6293456000
517, 0.6503068000
518, 0.6708752000
519, 0.6908424000
520, 0.7100000000
521, 0.7281852000
522, 0.7454636000
523, 0.7619694000
524, 0.7778368000
525, 0.7932000000
526, 0.8081104000
527, 0.8224962000
528, 0.8363068000
529, 0.8494916000
530, 0.8620000000
531, 0.8738108000
532, 0.8849624000
533, 0.8954936000
534, 0.9054432000
535, 0.9148501000
536, 0.9237348000
537, 0.9320924000
538, 0.9399226000
539, 0.9472252000
540, 0.9540000000
541, 0.9602561000
542, 0.9660074000
543, 0.9712606000
544, 0.9760225000
545, 0.9803000000
546, 0.9840924000
547, 0.9874182000
548, 0.9903128000
549, 0.9928116000
550, 0.9949501000
551, 0.9967108000
552, 0.9980983000
553, 0.9991120000
554, 0.9997482000
555, 1.0000000000
556, 0.9998567000
557, 0.9993046000
558, 0.9983255000
559, 0.9968987000
560, 0.9950000000
561, 0.9926005000
562, 0.9897426000
563, 0.9864444000
564, 0.9827241000
565, 0.9786000000
566, 0.9740837000
567, 0.9691712000
568, 0.9638568000
569, 0.9581349000
570, 0.9520000000
571, 0.9454504000
572, 0.9384992000
573, 0.9311628000
574, 0.9234576000
575, 0.9154000000
576, 0.9070064000
577, 0.8982772000
578, 0.8892048000
579, 0.8797816000
580, 0.8700000000
581, 0.8598613000
582, 0.8493920000
583, 0.8386220000
584, 0.8275813000
585, 0.8163000000
586, 0.8047947000
587, 0.7930820000
588, 0.7811920000
589, 0.7691547000
590, 0.7570000000
591, 0.7447541000
592, 0.7324224000
593, 0.7200036000
594, 0.7074965000
595, 0.6949000000
596, 0.6822192000
597, 0.6694716000
598, 0.6566744000
599, 0.6438448000
600, 0.6310000000
601, 0.6181555000
602, 0.6053144000
603, 0.5924756000
604, 0.5796379000
605, 0.5668000000
606, 0.5539611000
607, 0.5411372000
608, 0.5283528000
609, 0.5156323000
610, 0.5030000000
611, 0.4904688000
612, 0.4780304000
613, 0.4656776000
614, 0.4534032000
615, 0.4412000000
616, 0.4290800000
617, 0.4170360000
618, 0.4050320000
619, 0.3930320000
620, 0.3810000000
621, 0.3689184000
622, 0.3568272000
623, 0.3447768000
624, 0.3328176000
625, 0.3210000000
626, 0.3093381000
627, 0.2978504000
628, 0.2865936000
629, 0.2756245000
630, 0.2650000000
631, 0.2547632000
632, 0.2448896000
633, 0.2353344000
634, 0.2260528000
635, 0.2170000000
636, 0.2081616000
637, 0.1995488000
638, 0.1911552000
639, 0.1829744000
640, 0.1750000000
641, 0.1672235000
642, 0.1596464000
643, 0.1522776000
644, 0.1451259000
645, 0.1382000000
646, 0.1315003000
647, 0.1250248000
648, 0.1187792000
649, 0.1127691000
650, 0.1070000000
651, 0.1014762000
652, 0.0961886400
653, 0.0911229600
654, 0.0862648500
655, 0.0816000000
656, 0.0771206400
657, 0.0728255200
658, 0.0687100800
659, 0.0647697600
660, 0.0610000000
661, 0.0573962100
662, 0.0539550400
663, 0.0506737600
664, 0.0475496500
665, 0.0445800000
666, 0.0417587200
667, 0.0390849600
668, 0.0365638400
669, 0.0342004800
670, 0.0320000000
671, 0.0299626100
672, 0.0280766400
673, 0.0263293600
674, 0.0247080500
675, 0.0232000000
676, 0.0218007700
677, 0.0205011200
678, 0.0192810800
679, 0.0181206900
680, 0.0170000000
681, 0.0159037900
682, 0.0148371800
683, 0.0138106800
684, 0.0128347800
685, 0.0119200000
686, 0.0110683100
687, 0.0102733900
688, 0.0095333110
689, 0.0088461570
690, 0.0082100000
691, 0.0076237810
692, 0.0070854240
693, 0.0065914760
694, 0.0061384850
695, 0.0057230000
696, 0.0053430590
697, 0.0049957960
698, 0.0046764040
699, 0.0043800750
700, 0.0041020000
701, 0.0038384530
702, 0.0035890990
703, 0.0033542190
704, 0.0031340930
705, 0.0029290000
706, 0.0027381390
707, 0.0025598760
708, 0.0023932440
709, 0.0022372750
710, 0.0020910000
711, 0.0019535870
712, 0.0018245800
713, 0.0017035800
714, 0.0015901870
715, 0.0014840000
716, 0.0013844960
717, 0.0012912680
718, 0.0012040920
719, 0.0011227440
720, 0.0010470000
721, 0.0009765896
722, 0.0009111088
723, 0.0008501332
724, 0.0007932384
725, 0.0007400000
726, 0.0006900827
727, 0.0006433100
728, 0.0005994960
729, 0.0005584547
730, 0.0005200000
731, 0.0004839136
732, 0.0004500528
733, 0.0004183452
734, 0.0003887184
735, 0.0003611000
736, 0.0003353835
737, 0.0003114404
738, 0.0002891656
739, 0.0002684539
740, 0.0002492000
741, 0.0002313019
742, 0.0002146856
743, 0.0001992884
744, 0.0001850475
745, 0.0001719000
746, 0.0001597781
747, 0.0001486044
748, 0.0001383016
749, 0.0001287925
750, 0.0001200000
751, 0.0001118595
752, 0.0001043224
753, 0.0000973356
754, 0.0000908459
755, 0.0000848000
756, 0.0000791467
757, 0.0000738580
758, 0.0000689160
759, 0.0000643027
760, 0.0000600000
761, 0.0000559819
762, 0.0000522256
763, 0.0000487184
764, 0.0000454475
765, 0.0000424000
766, 0.0000395610
767, 0.0000369151
768, 0.0000344487
769, 0.0000321482
770, 0.0000300000
771, 0.0000279913
772, 0.0000261136
773, 0.0000243602
774, 0.0000227246
775, 0.0000212000
776, 0.0000197786
777, 0.0000184529
778, 0.0000172169
779, 0.0000160646
780, 0.0000149900
